Age,Assignment_Score,Attendance_Score,Distance_from_Home,Exam_Score,Extracurricular,Family_Income,Gender,Grade,Internet,Learning_Disabilities,Motivation_Level,Parent_Education,Parental_Involvement,Participation,Peer_Influence,Physical_Activity,Resources,Sleep_Hours,Social_Media,Stress_Level,Study_Hours_per_Week,Teacher_Quality,Total_Score,Tutoring_Sessions
24,69.3,68.1,Moderate,67.0,No,High,Male,D,No,No,High,High School,Medium,No,Negative,1,Low,8,3,Low,5,Low,69.3,1
19,98.1,56.4,Far,74.0,Yes,Medium,Female,B,No,Yes,High,Postgraduate,High,Yes,Neutral,0,Medium,6,13,Low,26,High,80.9,6
23,71.6,56.1,Moderate,68.0,No,Low,Female,D,No,No,Medium,High School,High,Yes,Positive,5,High,5,0,Medium,27,High,69.8,6
22,79.2,64.1,Moderate,80.0,Yes,Low,Male,C,Yes,No,Low,Postgraduate,Low,No,Negative,1,High,4,2,High,24,High,74.7,8
19,97.2,52.7,Far,84.0,Yes,High,Male,C,Yes,No,Medium,Postgraduate,High,No,Negative,0,High,5,2,Medium,7,High,75.2,7
20,99.5,84.4,Far,81.0,Yes,High,Male,B,Yes,No,Medium,Postgraduate,High,No,Negative,0,High,5,8,Medium,27,High,81.4,6
20,55.1,53.7,Moderate,88.0,Yes,Low,Male,C,No,No,High,Postgraduate,Low,No,Negative,1,High,9,2,Low,5,High,70.8,8
21,91.7,60.2,Far,58.0,Yes,Medium,Female,D,Yes,Yes,High,Postgraduate,High,Yes,Neutral,0,Medium,5,19,Low,15,High,66.7,6
21,69.1,54.6,Far,68.0,Yes,High,Male,C,Yes,Yes,Low,High School,High,No,Negative,5,Low,4,18,High,17,High,71.6,8
20,79.7,53.2,Near,85.0,No,High,Male,C,Yes,No,Low,Postgraduate,High,Yes,Negative,6,High,6,2,High,25,High,72.8,8
20,68.8,63.4,Far,63.0,Yes,Medium,Female,D,No,Yes,High,Postgraduate,High,Yes,Neutral,0,Medium,5,19,Low,23,High,63.3,6
18,70.1,78.6,Far,77.0,No,Medium,Male,D,No,Yes,High,College,High,No,Neutral,0,High,5,12,Low,24,High,65.6,6
24,57.9,98.2,Far,44.0,No,High,Male,F,No,No,Low,Postgraduate,High,Yes,Negative,0,Low,6,2,High,26,High,54.4,8
18,78.6,93.8,Far,55.0,No,High,Female,D,Yes,No,Low,High School,High,Yes,Negative,0,High,9,0,High,16,High,62.7,6
24,77.3,93.8,Moderate,77.0,Yes,Low,Female,C,Yes,No,High,High School,Low,Yes,Negative,1,Low,4,27,Low,23,High,78.8,8
22,59.5,58.8,Far,52.0,Yes,High,Male,D,No,No,High,Postgraduate,High,No,Negative,0,High,5,2,Low,6,High,60.2,7
21,77.1,63.2,Far,70.0,Yes,High,Female,D,Yes,No,Low,College,High,No,Negative,0,High,8,19,High,15,High,68.5,6
21,98.7,53.8,Far,61.0,No,High,Female,C,No,No,Medium,Postgraduate,High,No,Negative,0,High,5,13,Medium,5,High,70.6,6
20,85.7,88.9,Moderate,63.0,Yes,Low,Male,C,No,No,Low,College,Low,No,Negative,1,High,6,2,High,27,Low,71.9,8
20,74.0,53.5,Far,81.0,No,Medium,Female,D,No,Yes,High,Postgraduate,High,Yes,Neutral,0,Medium,4,19,Low,28,High,69.4,6
22,95.8,77.8,Far,79.0,Yes,Medium,Male,B,Yes,Yes,Low,Postgraduate,High,No,Neutral,0,Low,8,8,High,6,High,84.1,8
23,78.8,62.4,Far,64.0,No,Medium,Male,C,No,Yes,High,Postgraduate,High,No,Neutral,0,Medium,8,2,Low,17,High,76.3,6
23,56.8,62.2,Far,50.0,Yes,High,Male,F,No,No,Medium,High School,High,Yes,Negative,0,High,5,5,Medium,12,High,54.8,7
23,77.4,99.5,Far,94.0,No,High,Male,B,Yes,No,High,Postgraduate,High,No,Negative,0,High,9,8,Low,13,High,80.0,7
21,59.0,87.8,Far,72.0,Yes,Medium,Female,F,No,Yes,Low,High School,High,No,Neutral,0,Medium,7,0,High,15,High,57.9,6
18,88.4,91.8,Moderate,45.0,Yes,Low,Male,F,No,No,High,College,Low,Yes,Negative,1,High,8,2,Low,7,High,58.2,8
23,98.4,78.6,Far,72.0,Yes,High,Male,C,Yes,Yes,High,College,Low,Yes,Negative,1,High,8,15,Low,9,Medium,71.6,0
19,68.0,93.6,Moderate,90.0,Yes,Low,Male,C,Yes,No,High,Postgraduate,Low,No,Negative,1,High,7,2,Low,18,High,79.3,5
22,71.8,82.3,Moderate,78.0,No,Low,Male,C,No,No,High,High School,Low,No,Negative,1,High,8,5,Low,5,High,76.0,6
23,71.1,97.3,Far,64.0,Yes,High,Female,D,No,No,Low,Postgraduate,High,No,Negative,0,High,5,19,High,19,High,69.8,6
19,64.3,64.1,Far,69.0,No,Medium,Female,C,Yes,Yes,High,High School,High,Yes,Neutral,0,Medium,4,27,Low,12,High,70.1,6
23,89.7,79.8,Moderate,69.0,No,Low,Female,C,No,No,High,Postgraduate,High,Yes,Negative,1,High,6,9,Low,25,High,76.1,6
18,80.9,84.5,Far,62.0,No,Medium,Male,D,Yes,Yes,Low,High School,High,No,Neutral,0,Medium,5,1,High,19,High,63.6,7
18,53.2,69.6,Far,83.0,Yes,High,Female,C,Yes,No,High,Postgraduate,High,No,Negative,0,High,9,13,Low,22,High,76.8,6
23,91.9,94.0,Moderate,82.0,Yes,Low,Female,C,No,No,High,High School,Low,Yes,Negative,1,High,9,27,Low,7,High,79.0,6
19,59.4,99.0,Far,61.0,Yes,High,Male,D,No,No,Medium,High School,High,Yes,Negative,0,High,5,1,Medium,11,High,69.8,7
22,99.0,74.7,Far,79.0,Yes,High,Female,C,Yes,No,Low,Postgraduate,High,Yes,Negative,0,High,6,22,High,29,High,79.3,8
19,68.8,69.5,Moderate,70.0,Yes,Low,Male,C,No,No,Low,Postgraduate,Low,No,Negative,1,High,6,2,High,15,High,77.1,8
22,80.8,73.6,Far,66.0,No,Low,Female,C,No,No,Low,High School,Low,Yes,Negative,0,High,6,6,High,13,High,74.1,6
23,53.9,92.6,Far,66.0,Yes,Medium,Female,D,Yes,Yes,Medium,High School,High,Yes,Neutral,0,Medium,8,11,Medium,26,High,63.0,0
22,67.2,82.3,Moderate,70.0,Yes,Low,Female,C,No,No,Medium,Postgraduate,Low,Yes,Negative,1,High,6,4,Medium,5,High,70.7,6
20,90.1,52.2,Moderate,67.0,Yes,High,Female,C,Yes,No,Low,High School,Medium,Yes,Negative,1,Low,7,27,High,17,Medium,71.7,1
21,73.9,77.1,Near,68.0,No,Medium,Male,C,No,Yes,High,High School,High,No,Neutral,0,Low,7,30,Low,9,High,79.4,2
24,95.2,50.9,Near,68.0,Yes,High,Male,C,No,No,High,Postgraduate,High,No,Positive,5,Low,4,18,Low,13,High,70.8,8
21,78.8,88.9,Far,58.0,No,Medium,Female,D,Yes,Yes,High,High School,High,No,Neutral,0,Medium,4,0,Low,9,High,60.8,6
18,96.4,66.4,Far,48.0,Yes,High,Male,D,Yes,No,Low,Postgraduate,High,No,Negative,0,High,5,2,High,5,High,63.8,8
20,99.1,73.6,Near,60.0,No,Medium,Female,C,No,No,Low,High School,High,Yes,Neutral,4,Medium,8,9,High,14,High,72.5,6
21,72.7,89.9,Moderate,64.0,Yes,Low,Female,D,No,No,High,Postgraduate,Low,No,Negative,1,High,5,19,Low,24,High,68.2,8
23,78.3,52.3,Far,63.0,No,High,Female,D,Yes,No,Medium,High School,High,No,Negative,0,High,9,0,Medium,28,High,62.1,6
22,91.8,57.9,Far,77.0,Yes,High,Female,C,Yes,No,Low,High School,High,Yes,Negative,6,High,4,6,High,20,High,73.5,6
22,61.1,69.9,Far,92.0,Yes,Medium,Female,D,No,Yes,Low,College,High,No,Neutral,0,Medium,7,0,High,14,High,70.0,6
19,93.1,61.5,Far,68.0,Yes,Low,Female,C,Yes,No,High,College,High,No,Negative,5,Low,4,27,Low,23,High,71.4,6
19,79.6,66.9,Far,72.0,No,Low,Male,C,Yes,No,Low,Postgraduate,Low,No,Negative,1,High,9,15,High,17,High,71.2,6
22,86.3,99.9,Far,64.0,Yes,Medium,Male,C,Yes,Yes,High,Postgraduate,High,Yes,Neutral,0,Medium,5,2,Low,13,High,77.0,0
23,54.0,91.3,Moderate,42.0,Yes,Low,Female,F,Yes,No,High,Postgraduate,Low,No,Negative,1,High,7,13,Low,9,High,51.1,6
22,88.3,94.2,Moderate,46.0,Yes,Low,Male,F,Yes,No,High,High School,Low,No,Negative,1,High,9,12,Low,24,High,58.3,8
19,65.5,96.8,Far,56.0,Yes,Medium,Female,D,Yes,Yes,Medium,College,High,No,Neutral,0,Medium,4,0,Medium,17,High,68.5,6
21,90.3,67.0,Far,78.0,No,High,Male,B,Yes,No,High,College,High,Yes,Negative,0,High,7,8,Low,28,High,83.7,7
18,75.5,64.8,Far,55.0,Yes,Medium,Male,D,Yes,Yes,High,Postgraduate,Medium,No,Neutral,0,High,7,15,Low,24,High,64.0,0
19,63.7,61.7,Far,67.0,Yes,Medium,Male,D,No,No,Low,Postgraduate,Medium,Yes,Neutral,4,Medium,6,2,High,15,Low,69.8,0
23,97.6,91.5,Far,72.0,Yes,Medium,Female,C,Yes,Yes,Low,College,High,No,Neutral,0,Medium,7,6,High,23,High,78.6,6
21,88.2,84.0,Moderate,58.0,No,Low,Male,F,No,No,High,High School,Low,No,Negative,1,High,7,5,Low,15,High,59.5,6
21,99.3,61.8,Far,72.0,Yes,High,Female,B,No,No,High,High School,High,Yes,Negative,0,High,5,0,Low,6,High,85.5,6
21,68.2,68.8,Moderate,76.0,Yes,Low,Female,C,Yes,No,Low,High School,Low,No,Negative,1,High,8,27,High,17,High,78.1,8
20,82.5,75.3,Far,70.0,Yes,Low,Female,C,No,No,High,High School,Low,No,Negative,1,High,6,5,Low,26,High,71.4,6
20,80.6,76.4,Moderate,68.0,No,Low,Male,C,Yes,No,Low,College,Low,Yes,Positive,5,Low,6,16,High,25,High,71.9,8
24,84.4,94.4,Far,57.0,Yes,High,Male,F,No,No,Low,Postgraduate,High,No,Negative,0,Low,9,2,High,18,High,57.9,8
21,51.9,69.0,Far,66.0,Yes,Medium,Male,C,No,Yes,High,College,High,Yes,Neutral,0,High,7,15,Low,13,High,72.9,0
23,64.6,95.4,Far,65.0,Yes,Medium,Female,C,Yes,Yes,High,High School,High,No,Neutral,0,Medium,8,27,Low,4,High,71.0,6
22,95.5,72.1,Far,86.0,Yes,High,Female,C,Yes,No,High,College,High,Yes,Negative,0,High,8,13,Low,12,High,78.8,6
23,71.2,87.3,Far,79.0,No,Medium,Male,C,No,Yes,Low,College,Medium,Yes,Neutral,4,Medium,7,2,High,29,Low,71.9,0
20,98.0,96.5,Far,52.0,No,High,Female,C,No,Yes,Low,College,High,No,Negative,0,High,8,13,High,22,High,71.2,6
19,60.7,95.4,Moderate,78.0,Yes,Low,Male,C,No,No,High,College,Low,Yes,Negative,1,High,6,2,Low,22,High,79.0,8
24,99.9,52.8,Far,66.0,Yes,Medium,Male,C,No,Yes,High,Postgraduate,High,No,Neutral,0,Low,5,2,Low,23,High,78.7,0
20,84.9,60.3,Far,65.0,No,High,Male,D,No,No,Low,College,High,Yes,Negative,0,High,8,1,High,19,High,64.5,7
22,88.8,73.8,Far,60.0,Yes,High,Male,D,Yes,No,Low,Postgraduate,High,No,Negative,0,High,9,15,High,19,High,66.3,7
18,69.8,71.6,Far,89.0,No,High,Female,C,No,No,Low,Postgraduate,High,Yes,Negative,0,High,4,13,High,15,High,75.5,6
24,95.4,82.0,Far,76.0,Yes,High,Male,B,Yes,No,High,Postgraduate,High,Yes,Negative,0,Low,8,8,Low,15,High,86.1,8
20,77.3,97.2,Far,66.0,No,Medium,Male,D,Yes,Yes,Low,Postgraduate,High,No,Neutral,0,Medium,4,2,High,26,High,66.8,0
23,84.0,55.6,Moderate,42.0,No,Low,Male,D,Yes,No,Low,High School,Low,No,Negative,1,High,6,1,High,14,High,62.5,8
24,54.7,72.6,Far,76.0,Yes,Medium,Male,D,Yes,Yes,High,High School,High,No,Neutral,0,Low,7,3,Low,25,High,62.3,0
23,81.6,59.6,Far,50.0,Yes,Medium,Male,D,Yes,Yes,Low,High School,High,Yes,Neutral,0,Medium,6,1,High,25,High,60.6,8
21,94.0,94.7,Moderate,67.0,No,High,Male,C,No,No,High,Postgraduate,Medium,No,Negative,1,Medium,6,2,Low,23,Low,74.4,1
21,58.9,98.2,Moderate,83.0,Yes,Low,Male,C,No,No,Low,College,Low,Yes,Negative,1,High,5,2,High,5,High,77.8,8
21,86.9,73.9,Far,66.0,Yes,High,Female,D,No,Yes,Low,High School,Low,No,Negative,0,High,9,0,High,8,High,66.3,8
24,51.3,55.2,Far,64.0,Yes,Medium,Female,D,No,Yes,Low,College,High,No,Neutral,0,Low,7,0,High,12,High,64.8,6
18,96.3,89.3,Moderate,59.0,Yes,Low,Female,C,Yes,No,Low,College,Low,Yes,Negative,1,High,5,9,High,25,High,72.3,8
22,99.2,84.9,Far,66.0,Yes,Medium,Female,C,Yes,Yes,High,High School,High,Yes,Neutral,0,Medium,4,27,Low,26,High,78.7,0
24,67.7,67.7,Moderate,79.0,No,Low,Male,C,Yes,No,Low,Postgraduate,Low,Yes,Negative,1,High,5,2,High,5,High,79.0,8
19,55.4,94.4,Moderate,64.0,No,Low,Female,D,No,No,Medium,College,Low,Yes,Negative,1,High,7,0,Medium,12,High,60.7,6
23,82.9,98.8,Far,90.0,Yes,High,Female,B,No,No,Medium,Postgraduate,High,Yes,Negative,0,High,8,9,Medium,25,High,83.7,6
23,51.5,77.9,Far,80.0,No,High,Female,C,Yes,No,Low,High School,High,Yes,Negative,0,High,9,27,High,10,High,77.4,6
24,74.1,78.3,Moderate,67.0,Yes,High,Male,C,Yes,No,High,College,Medium,No,Negative,1,Low,8,5,Low,28,Low,75.3,1
24,63.6,64.9,Far,65.0,Yes,Medium,Female,C,No,Yes,High,High School,Medium,Yes,Negative,4,Low,7,27,Low,16,Medium,71.6,0
22,73.7,79.2,Far,52.0,No,Low,Female,C,Yes,No,Low,High School,Low,Yes,Positive,2,High,7,0,High,27,Low,71.8,1
18,50.9,72.0,Far,62.0,No,High,Male,F,Yes,No,Low,High School,High,Yes,Negative,0,High,7,5,High,15,High,59.3,7
24,52.6,65.1,Far,80.0,No,High,Female,C,No,No,Medium,High School,High,Yes,Negative,0,Low,6,27,Medium,12,High,70.7,6
21,50.8,53.4,Far,63.0,No,High,Male,D,Yes,No,Low,Postgraduate,High,No,Negative,0,High,8,2,High,13,High,68.5,7
22,81.0,62.6,Far,100.0,No,High,Female,C,Yes,No,Low,College,High,No,Negative,0,High,5,13,High,26,High,77.8,6
19,78.0,59.9,Moderate,57.0,Yes,Low,Male,C,Yes,No,Low,High School,Low,No,Negative,1,High,6,5,High,12,High,70.4,8
21,61.7,77.1,Moderate,58.0,No,Low,Female,D,Yes,No,High,Postgraduate,Low,Yes,Negative,1,High,9,19,Low,21,High,66.4,6
19,82.3,80.1,Near,53.0,No,Medium,Female,D,Yes,No,Low,High School,High,No,Neutral,0,Medium,7,0,High,16,High,64.6,6
20,94.2,80.4,Near,83.0,No,High,Female,C,Yes,No,Medium,Postgraduate,High,No,Neutral,1,High,6,6,Medium,27,High,76.9,6
19,63.9,69.4,Moderate,58.0,No,Low,Male,D,Yes,No,Low,High School,Low,Yes,Negative,1,High,8,1,High,8,High,65.2,8
21,91.6,71.1,Moderate,68.0,No,Low,Female,C,No,No,Low,Postgraduate,High,Yes,Positive,5,High,8,6,High,15,High,73.5,6
20,83.1,91.7,Far,58.0,Yes,Medium,Male,D,No,Yes,High,Postgraduate,High,No,Neutral,0,Medium,6,2,Low,7,High,65.3,0
21,51.7,73.8,Far,82.0,Yes,High,Male,C,No,Yes,High,High School,High,Yes,Negative,1,High,7,5,Low,19,High,71.4,1
23,68.8,99.4,Far,55.0,No,Medium,Male,D,No,Yes,High,Postgraduate,High,No,Neutral,0,Medium,5,2,Low,14,High,66.0,6
21,75.4,72.0,Far,79.0,Yes,High,Male,D,No,No,High,Postgraduate,Low,Yes,Negative,2,High,4,15,Low,5,High,69.1,8
20,86.6,82.5,Moderate,68.0,Yes,Low,Female,C,No,No,Low,High School,High,Yes,Positive,5,High,9,9,High,25,High,77.3,6
19,64.4,52.5,Moderate,71.0,Yes,Low,Female,D,Yes,No,Low,College,Low,No,Negative,1,High,8,26,High,13,High,64.4,8
23,99.1,82.7,Far,63.0,Yes,High,Female,D,No,No,Low,Postgraduate,High,No,Negative,0,High,9,19,High,16,High,69.9,6
18,84.2,92.6,Far,49.0,No,High,Male,D,Yes,No,High,Postgraduate,High,No,Negative,0,High,8,2,Low,14,High,64.1,7
18,68.6,97.1,Far,66.0,No,Low,Female,D,No,No,High,High School,Low,No,Negative,1,High,6,0,Low,16,High,69.3,6
18,54.8,99.9,Moderate,82.0,Yes,Low,Male,C,Yes,No,Medium,Postgraduate,Low,No,Negative,1,High,8,2,Medium,4,High,75.8,1
18,59.1,64.1,Moderate,85.0,Yes,Low,Male,B,Yes,No,High,Postgraduate,Low,Yes,Negative,1,High,8,8,Low,24,High,85.8,8
22,74.4,78.8,Far,63.0,Yes,Medium,Male,D,No,Yes,Medium,High School,High,No,Neutral,4,Low,5,0,Medium,12,Medium,64.1,0
18,74.7,72.5,Far,67.0,No,Medium,Female,C,No,No,High,College,Medium,Yes,Neutral,4,Medium,7,7,Low,22,Medium,73.6,0
20,88.4,78.2,Far,69.0,Yes,Medium,Female,C,Yes,Yes,Low,Postgraduate,High,Yes,Neutral,0,Medium,6,20,High,6,High,75.2,8
24,86.3,57.9,Far,72.0,No,Medium,Male,B,Yes,Yes,High,College,High,Yes,Neutral,0,Low,5,8,Low,17,High,82.7,6
18,60.1,92.8,Far,64.0,No,High,Female,C,No,No,Low,High School,High,No,Negative,0,High,4,0,High,27,High,71.0,6
21,79.8,95.5,Far,83.0,Yes,High,Female,C,No,No,Low,High School,High,No,Negative,0,High,7,27,High,14,High,74.8,6
24,51.0,72.5,Moderate,64.0,No,Low,Male,D,Yes,No,High,Postgraduate,Low,Yes,Negative,1,High,6,26,Low,9,High,65.6,8
18,69.9,64.0,Far,50.0,No,High,Male,D,No,No,Low,High School,High,Yes,Negative,0,High,4,1,High,7,High,62.2,7
24,88.2,57.0,Far,71.0,Yes,High,Female,C,No,No,Low,College,High,No,Negative,0,Low,8,9,High,25,High,77.3,6
19,70.0,84.2,Far,53.0,Yes,High,Male,C,Yes,No,Low,Postgraduate,High,Yes,Negative,0,High,8,2,High,10,High,70.2,8
20,91.8,65.6,Far,72.0,Yes,Medium,Male,B,Yes,Yes,High,Postgraduate,High,No,Neutral,0,Medium,5,8,Low,28,High,82.3,0
20,98.8,95.5,Far,48.0,No,High,Female,D,No,No,High,High School,High,No,Negative,0,High,9,0,Low,10,High,68.7,6
24,80.4,83.6,Far,74.0,Yes,High,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,Low,8,4,Low,16,High,78.8,6
23,57.2,82.3,Moderate,82.0,No,Low,Male,C,No,No,High,Postgraduate,Low,Yes,Negative,1,High,8,2,Low,15,High,76.2,6
22,69.0,78.0,Far,69.0,No,Medium,Female,D,No,Yes,High,College,High,No,Neutral,0,Medium,4,0,Low,6,High,69.0,6
21,50.5,52.3,Moderate,75.0,Yes,Low,Male,D,No,No,High,College,Low,No,Negative,1,High,9,1,Low,17,High,65.7,8
24,80.1,96.6,Moderate,81.0,No,Low,Male,B,No,No,High,Postgraduate,Low,No,Negative,0,High,9,8,Low,21,High,80.7,6
20,91.1,81.4,Near,79.0,No,Medium,Female,C,Yes,Yes,Medium,High School,High,Yes,Neutral,0,Medium,6,13,Medium,23,High,72.8,6
19,81.5,99.7,Far,69.0,No,Medium,Male,D,No,Yes,Low,Postgraduate,High,No,Neutral,0,Medium,9,19,High,17,High,66.2,6
18,89.3,76.9,Far,71.0,No,Medium,Male,C,Yes,Yes,High,Postgraduate,High,No,Neutral,0,High,7,14,Low,24,High,75.0,7
20,90.0,85.5,Moderate,85.0,No,Low,Male,B,No,No,Low,Postgraduate,Low,No,Negative,1,High,5,8,High,23,High,84.5,8
19,92.6,52.8,Moderate,81.0,No,Low,Female,B,Yes,No,Low,Postgraduate,Low,No,Negative,1,High,8,13,High,9,High,80.6,6
18,63.3,81.6,Far,89.0,No,Medium,Female,B,Yes,Yes,High,High School,High,Yes,Neutral,0,Medium,7,0,Low,14,High,80.3,6
22,93.6,88.2,Moderate,50.0,No,Low,Female,D,No,No,High,Postgraduate,Low,No,Negative,1,High,6,19,Low,8,High,68.8,6
20,82.7,88.9,Far,48.0,Yes,High,Male,D,No,No,High,High School,High,Yes,Negative,0,High,5,1,Low,7,High,62.2,6
20,64.5,88.5,Moderate,73.0,Yes,Low,Male,D,No,No,High,Postgraduate,Low,No,Negative,1,High,7,2,Low,22,High,66.7,1
24,99.4,61.3,Far,88.0,Yes,Medium,Female,A,Yes,Yes,High,Postgraduate,High,Yes,Neutral,0,Low,8,4,Low,17,High,90.1,6
24,97.5,98.8,Moderate,71.0,No,Low,Female,B,No,No,Medium,College,Low,No,Negative,1,High,8,17,Medium,19,High,82.1,6
19,78.7,99.8,Moderate,65.0,Yes,Low,Female,C,Yes,No,Low,Postgraduate,Low,Yes,Negative,1,High,7,13,High,22,High,70.2,6
23,92.2,53.8,Far,56.0,Yes,Medium,Male,D,Yes,Yes,Low,College,High,No,Neutral,0,Medium,6,1,High,11,High,65.2,8
24,63.1,96.8,Far,79.0,No,High,Female,C,Yes,No,High,College,High,Yes,Negative,0,Low,7,4,Low,14,High,79.3,6
21,70.8,64.5,Far,86.0,Yes,Medium,Male,B,Yes,Yes,Low,College,High,Yes,Neutral,0,Medium,6,8,High,19,High,81.0,0
22,59.2,84.5,Moderate,51.0,Yes,Low,Female,F,No,No,High,Postgraduate,Low,Yes,Negative,1,High,7,13,Low,6,High,54.4,6
21,76.0,66.9,Far,62.0,Yes,High,Male,F,Yes,No,Low,High School,Low,No,Negative,6,High,7,1,High,25,Low,59.7,0
20,74.8,98.4,Far,76.0,No,High,Male,B,Yes,No,High,College,High,Yes,Negative,1,High,9,8,Low,13,Medium,83.1,7
21,60.6,55.1,Moderate,71.0,No,Low,Female,D,No,No,High,High School,Low,No,Negative,1,High,7,0,Low,21,High,61.2,6
18,83.6,74.9,Far,71.0,No,Medium,Male,C,Yes,Yes,Medium,Postgraduate,High,Yes,Neutral,0,Medium,8,17,Medium,29,High,70.7,6
22,55.9,71.4,Far,65.0,No,High,Female,D,No,No,Low,High School,High,No,Negative,0,High,8,0,High,16,High,67.6,6
21,53.1,66.3,Far,82.0,No,Medium,Male,D,Yes,Yes,Low,High School,High,No,Neutral,0,Medium,9,1,High,9,High,67.5,6
18,69.2,82.3,Moderate,53.0,No,Low,Male,D,Yes,No,Low,College,Low,No,Negative,1,High,5,1,High,9,High,60.7,8
19,70.5,56.6,Far,71.0,No,Medium,Female,D,Yes,Yes,Low,Postgraduate,High,No,Neutral,0,Medium,6,26,High,5,High,68.9,6
21,66.0,85.8,Far,80.0,No,Medium,Male,D,No,Yes,Low,College,High,No,Neutral,0,Medium,9,1,High,23,High,68.1,6
22,62.9,99.0,Far,82.0,Yes,Medium,Female,C,No,Yes,Low,College,High,No,Neutral,0,Medium,9,13,High,11,High,77.3,6
18,66.9,90.2,Far,87.0,Yes,High,Female,B,No,No,Low,Postgraduate,High,Yes,Negative,0,High,5,13,High,8,High,80.4,6
21,58.2,93.0,Moderate,72.0,Yes,Low,Female,D,No,No,Low,Postgraduate,Low,Yes,Negative,1,High,6,19,High,22,High,69.7,6
19,70.2,68.0,Far,74.0,Yes,High,Male,D,No,No,Low,Postgraduate,High,No,Negative,0,High,5,2,High,12,High,69.4,8
21,95.2,66.2,Far,85.0,Yes,High,Male,C,Yes,No,Low,Postgraduate,High,No,Negative,0,High,8,15,High,19,High,73.3,7
18,61.2,75.8,Moderate,82.0,Yes,Low,Male,D,Yes,No,Low,Postgraduate,Low,Yes,Negative,1,High,8,2,High,14,High,66.2,8
21,84.2,52.3,Far,56.0,No,High,Female,C,No,No,Medium,High School,High,No,Negative,0,High,6,27,Medium,12,High,70.4,6
22,57.1,97.3,Far,72.0,Yes,High,Female,D,Yes,No,High,High School,High,Yes,Negative,0,High,7,0,Low,16,High,67.4,6
20,67.7,57.2,Far,80.0,No,Medium,Male,C,No,Yes,Low,High School,High,Yes,Neutral,0,Medium,8,5,High,12,High,75.5,7
18,66.1,95.2,Far,64.0,Yes,High,Male,C,Yes,No,Low,Postgraduate,High,Yes,Negative,0,High,8,2,High,26,High,75.8,8
18,96.8,54.2,Moderate,63.0,Yes,Low,Female,C,Yes,No,Low,Postgraduate,Low,Yes,Negative,1,High,5,20,High,6,High,71.5,8
18,71.4,91.1,Moderate,61.0,No,Low,Male,D,No,No,High,High School,Low,Yes,Negative,1,High,8,1,Low,5,High,63.8,6
18,84.5,57.6,Far,78.0,Yes,High,Female,B,Yes,No,Low,Postgraduate,High,No,Negative,0,High,5,13,High,14,High,82.8,6
21,80.1,51.9,Far,60.0,Yes,High,Male,C,No,No,High,Postgraduate,High,No,Negative,0,High,7,2,Low,8,High,75.4,7
22,57.0,86.0,Far,88.0,No,Medium,Female,C,Yes,Yes,Low,Postgraduate,High,No,Neutral,0,Medium,6,13,High,23,High,77.7,6
19,97.0,64.0,Far,93.0,No,High,Male,B,No,No,High,Postgraduate,High,Yes,Negative,0,High,4,8,Low,13,High,83.9,7
22,67.3,85.7,Far,90.0,No,Medium,Male,B,Yes,Yes,High,Postgraduate,High,No,Neutral,0,Medium,5,8,Low,11,High,85.6,6
18,52.2,77.8,Far,72.0,No,Medium,Female,C,No,Yes,Low,College,High,Yes,Neutral,0,Low,6,6,High,13,High,76.4,6
23,65.0,55.4,Far,61.0,Yes,High,Female,D,Yes,No,High,High School,High,No,Negative,0,High,9,0,Low,9,High,63.3,6
21,66.8,96.6,Moderate,67.0,No,High,Female,D,Yes,No,Medium,High School,Medium,No,Negative,1,High,5,0,Medium,11,Low,69.1,1
23,54.6,72.6,Moderate,51.0,Yes,Low,Male,F,Yes,No,Medium,Postgraduate,Low,No,Negative,1,High,9,2,Medium,18,High,54.0,5
21,81.0,86.7,Far,78.0,Yes,High,Female,C,No,No,High,Postgraduate,High,Yes,Negative,0,High,6,13,Low,26,High,76.2,6
18,67.3,75.0,Moderate,74.0,No,Low,Female,D,No,No,High,College,Low,Yes,Negative,1,High,9,11,Low,13,High,69.4,6
21,81.5,80.2,Far,70.0,No,Medium,Male,C,Yes,Yes,Low,Postgraduate,High,Yes,Negative,1,Medium,9,2,High,12,Medium,71.5,7
18,50.3,65.1,Far,42.0,No,Medium,Female,F,Yes,Yes,High,High School,High,Yes,Neutral,0,Medium,5,0,Low,23,High,55.2,6
22,99.1,60.0,Far,74.0,No,High,Female,C,Yes,No,Low,Postgraduate,High,Yes,Negative,0,High,8,13,High,5,High,77.4,6
24,58.5,77.1,Moderate,58.0,Yes,Low,Female,D,Yes,No,Low,High School,Low,Yes,Negative,1,High,7,0,High,12,High,66.6,6
20,83.0,72.0,Moderate,81.0,Yes,Low,Male,C,No,No,Low,College,Low,No,Negative,1,High,7,2,High,15,High,78.5,8
21,85.8,69.5,Moderate,93.0,Yes,Low,Male,C,No,No,High,College,Low,No,Negative,1,High,8,2,Low,19,High,78.4,1
18,58.6,83.6,Far,66.0,No,Medium,Male,C,Yes,Yes,Medium,Postgraduate,High,No,Neutral,0,Medium,5,2,Medium,8,High,71.0,0
23,55.6,84.5,Moderate,46.0,No,Low,Female,D,Yes,No,Medium,Postgraduate,Low,Yes,Negative,1,High,8,19,Medium,15,High,61.3,6
18,57.6,52.3,Far,57.0,Yes,Medium,Male,D,Yes,Yes,Low,High School,High,No,Neutral,0,Medium,6,1,High,18,High,64.7,8
